"Density","Momentum:0","Momentum:1","Momentum:2","Energy","Nu_Tilde","Grid_Velocity:0","Grid_Velocity:1","Grid_Velocity:2","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Heat_Flux","Y_Plus","Eddy_Viscosity","Points:0","Points:1","Points:2"
1.1392,-0.002651,0.039162,65.59,2.3473e+05,0.00018933,0,0,0,93135,284.79,0.17018,-0.94262,1.716e-05,0,0,0,0,0,0.00018275,0.1399,-0.00048668,-0.016641
1.1381,-0.00157,0.036218,57.556,2.3429e+05,0.00011123,0,0,0,93135,285.08,0.14941,-0.94264,1.716e-05,0,0,0,0,0,6.692e-05,0.13994,-0.00048183,-0.016644
1.1366,-0.0012654,0.030484,45.409,2.3374e+05,5.6565e-05,0,0,0,93134,285.44,0.11795,-0.94267,1.716e-05,0,0,0,0,0,8.2375e-06,0.13997,-0.00047889,-0.016646
1.1353,-0.000323,0.020173,27.677,2.3317e+05,3.1664e-05,0,0,0,93134,285.78,0.071937,-0.94269,1.716e-05,0,0,0,0,0,9.0029e-07,0.13998,-0.00047711,-0.016647
1.1348,-0.00015134,0.010985,14.114,2.3292e+05,1.6151e-05,0,0,0,93134,285.92,0.036692,-0.94269,1.716e-05,0,0,0,0,0,6.2167e-08,0.13999,-0.00047603,-0.016648
1.1346,-0.00010639,0.0043993,5.4046,2.3285e+05,6.1953e-06,0,0,0,93134,285.95,0.014051,-0.94269,1.716e-05,0,0,0,0,0,1.3497e-09,0.14,-0.00047538,-0.016649
1.1346,0,0,0,2.3284e+05,0,0,0,0,93134,285.96,0,-0.94269,1.716e-05,1.8429e-08,2.2676e-06,0.0027861,-32.396,1.042,0,0.14,-0.00047498,-0.016649
1.1229,0,0,0,2.3028e+05,0,0,0,0,92112,285.77,0,-1.0603,1.716e-05,-4.0674e-07,-1.7996e-06,0.0035886,-59.649,1.208,0,0.043913,-0.0098316,-0.012143
1.1229,-0.00062818,-0.0035194,6.9471,2.303e+05,7.125e-06,0,0,0,92112,285.76,0.018256,-1.0603,1.716e-05,0,0,0,0,0,2.2649e-09,0.043916,-0.0098316,-0.012144
1.1231,-0.0017674,-0.007977,18.071,2.3043e+05,1.8482e-05,0,0,0,92112,285.7,0.047484,-1.0603,1.716e-05,0,0,0,0,0,1.0215e-07,0.043922,-0.0098316,-0.012144
1.124,-0.0040353,-0.012276,35.057,2.3083e+05,3.5988e-05,0,0,0,92112,285.47,0.09208,-1.0604,1.716e-05,0,0,0,0,0,1.4282e-06,0.043932,-0.0098316,-0.012145
1.126,-0.0083677,-0.013561,55.026,2.3162e+05,6.5461e-05,0,0,0,92111,284.98,0.14441,-1.0604,1.716e-05,0,0,0,0,0,1.3362e-05,0.043947,-0.0098316,-0.012146
1.1278,-0.013247,-0.01221,67.482,2.323e+05,0.00012437,0,0,0,92110,284.52,0.17695,-1.0605,1.716e-05,0,0,0,0,0,8.473e-05,0.043973,-0.0098317,-0.012149
1.1293,-0.022822,-0.0085294,76.033,2.3283e+05,0.00020575,0,0,0,92110,284.15,0.19925,-1.0606,1.716e-05,0,0,0,0,0,0.00020307,0.044016,-0.0098317,-0.012153
1.1307,-0.040355,-0.0021508,83.597,2.3336e+05,0.00032933,0,0,0,92108,283.78,0.21893,-1.0608,1.716e-05,0,0,0,0,0,0.00035977,0.044086,-0.0098317,-0.012159
1.1322,-0.07095,0.0081423,91.134,2.3393e+05,0.00050955,0,0,0,92106,283.39,0.23851,-1.0611,1.716e-05,0,0,0,0,0,0.00057155,0.044202,-0.0098318,-0.01217
1.1339,-0.12299,0.024242,99.095,2.3458e+05,0.00074679,0,0,0,92102,282.95,0.25916,-1.0616,1.716e-05,0,0,0,0,0,0.00084428,0.044393,-0.0098319,-0.012188
1.1359,-0.20727,0.048196,107.95,2.3537e+05,0.0010077,0,0,0,92096,282.45,0.28209,-1.0622,1.716e-05,0,0,0,0,0,0.0011433,0.044709,-0.0098321,-0.012217
1.1383,-0.33383,0.080883,118.38,2.3638e+05,0.0011841,0,0,0,92090,281.83,0.30901,-1.0628,1.716e-05,0,0,0,0,0,0.0013469,0.04523,-0.0098324,-0.012266
1.1415,-0.49355,0.11124,131.3,2.3778e+05,0.00098006,0,0,0,92093,281.05,0.34225,-1.0625,1.716e-05,0,0,0,0,0,0.0011173,0.046088,-0.009823,-0.012345
1.1439,-0.69762,0.082809,141.81,2.3903e+05,0.00019499,0,0,0,92095,280.48,0.36927,-1.0623,1.716e-05,0,0,0,0,0,0.00019179,0.047505,-0.0097949,-0.012475
1.1442,-0.95263,0.06401,143.5,2.3924e+05,4.7702e-05,0,0,0,92098,280.4,0.3736,-1.0619,1.716e-05,0,0,0,0,0,4.5021e-06,0.049843,-0.0097091,-0.012688
1.1442,-1.2871,0.094226,143.43,2.3924e+05,4.4539e-05,0,0,0,92101,280.4,0.37342,-1.0616,1.716e-05,0,0,0,0,0,3.4753e-06,0.053696,-0.0094498,-0.013033
1.1443,-1.6972,0.14879,143.32,2.3926e+05,4.456e-05,0,0,0,92115,280.42,0.37309,-1.06,1.716e-05,0,0,0,0,0,3.4829e-06,0.057582,-0.0090457,-0.013373
1.1446,-2.1409,0.1937,143.16,2.3931e+05,4.4533e-05,0,0,0,92141,280.44,0.37261,-1.057,1.716e-05,0,0,0,0,0,3.4777e-06,0.061466,-0.0084987,-0.013708
1.1449,-2.5811,0.23691,142.89,2.3937e+05,4.455e-05,0,0,0,92179,280.47,0.3718,-1.0526,1.716e-05,0,0,0,0,0,3.4866e-06,0.065313,-0.0078071,-0.014033
1.1454,-2.997,0.27789,142.54,2.3944e+05,4.4561e-05,0,0,0,92228,280.51,0.37073,-1.047,1.716e-05,0,0,0,0,0,3.4948e-06,0.069168,-0.0073009,-0.014358
1.1459,-3.38,0.30062,142.09,2.3953e+05,4.4592e-05,0,0,0,92287,280.56,0.3694,-1.0403,1.716e-05,0,0,0,0,0,3.5104e-06,0.073073,-0.0070952,-0.014682
1.1465,-3.712,0.30714,141.53,2.3963e+05,4.4636e-05,0,0,0,92357,280.62,0.36773,-1.0322,1.716e-05,0,0,0,0,0,3.5308e-06,0.07693,-0.0068276,-0.015
1.1472,-3.972,0.30239,140.88,2.3975e+05,4.4673e-05,0,0,0,92436,280.69,0.36578,-1.023,1.716e-05,0,0,0,0,0,3.5502e-06,0.080797,-0.0064944,-0.015314
1.148,-4.1456,0.28738,140.16,2.3987e+05,4.4715e-05,0,0,0,92523,280.77,0.36362,-1.013,1.716e-05,0,0,0,0,0,3.572e-06,0.084684,-0.0060935,-0.015627
1.1488,-4.2221,0.2638,139.38,2.4e+05,4.4755e-05,0,0,0,92614,280.84,0.36132,-1.0026,1.716e-05,0,0,0,0,0,3.5936e-06,0.088569,-0.0056268,-0.01594
1.1496,-4.1998,0.23498,138.62,2.4012e+05,4.4783e-05,0,0,0,92703,280.92,0.35905,-0.99232,1.716e-05,0,0,0,0,0,3.6114e-06,0.092446,-0.0051381,-0.016247
1.1503,-4.0931,0.2062,137.92,2.4024e+05,4.48e-05,0,0,0,92786,280.99,0.35695,-0.98273,1.716e-05,0,0,0,0,0,3.6255e-06,0.096307,-0.0048635,-0.016558
1.151,-3.9183,0.18071,137.26,2.4035e+05,4.482e-05,0,0,0,92865,281.06,0.35497,-0.97371,1.716e-05,0,0,0,0,0,3.6402e-06,0.10017,-0.0045491,-0.016865
1.1517,-3.6811,0.15429,136.63,2.4046e+05,4.4841e-05,0,0,0,92938,281.13,0.35308,-0.96525,1.716e-05,0,0,0,0,0,3.6542e-06,0.10402,-0.0041969,-0.017176
1.1523,-3.3842,0.12793,136.04,2.4055e+05,4.4856e-05,0,0,0,93006,281.18,0.35131,-0.95751,1.716e-05,0,0,0,0,0,3.6662e-06,0.10786,-0.0038065,-0.017482
1.1528,-3.0309,0.10249,135.5,2.4063e+05,4.4867e-05,0,0,0,93065,281.24,0.34971,-0.95064,1.716e-05,0,0,0,0,0,3.6758e-06,0.11168,-0.0033805,-0.017787
1.1532,-2.6274,0.076552,135.04,2.407e+05,4.4869e-05,0,0,0,93115,281.28,0.34835,-0.94488,1.716e-05,0,0,0,0,0,3.6818e-06,0.11548,-0.0029181,-0.018094
1.1535,-2.1925,0.055354,134.73,2.4075e+05,4.4848e-05,0,0,0,93151,281.31,0.34741,-0.94081,1.716e-05,0,0,0,0,0,3.679e-06,0.11927,-0.0025935,-0.018401
1.1537,-1.7483,0.042025,134.54,2.4078e+05,4.4793e-05,0,0,0,93173,281.33,0.34683,-0.93819,1.716e-05,0,0,0,0,0,3.6645e-06,0.12304,-0.0022746,-0.018716
1.1538,-1.3109,0.032447,134.47,2.408e+05,4.4889e-05,0,0,0,93185,281.34,0.34661,-0.9369,1.716e-05,0,0,0,0,0,3.6954e-06,0.12679,-0.0019334,-0.019029
1.1538,-0.89712,0.025768,134.59,2.4081e+05,4.5133e-05,0,0,0,93184,281.34,0.34692,-0.937,1.716e-05,0,0,0,0,0,3.7719e-06,0.13053,-0.0015693,-0.019351
1.1536,-0.56899,0.021675,134.99,2.4079e+05,4.9845e-05,0,0,0,93158,281.32,0.34802,-0.94001,1.716e-05,0,0,0,0,0,5.4699e-06,0.13426,-0.0011816,-0.019677
1.153,-0.35451,0.026836,133.21,2.4054e+05,0.00022226,0,0,0,93136,281.39,0.34356,-0.94248,1.716e-05,0,0,0,0,0,0.0002314,0.13652,-0.00093471,-0.01988
1.1504,-0.19006,0.036757,121.01,2.3919e+05,0.0010417,0,0,0,93131,282.02,0.31245,-0.94303,1.716e-05,0,0,0,0,0,0.0011971,0.1379,-0.00078092,-0.020003
1.147,-0.083966,0.036772,106.91,2.3777e+05,0.0012042,0,0,0,93115,282.8,0.27648,-0.94486,1.716e-05,0,0,0,0,0,0.0013803,0.13873,-0.00068639,-0.020078
1.1447,-0.04269,0.038469,96.106,2.3681e+05,0.0010004,0,0,0,93110,283.37,0.2488,-0.94545,1.716e-05,0,0,0,0,0,0.0011438,0.13923,-0.00062814,-0.020123
1.1429,-0.023157,0.039317,87.288,2.361e+05,0.00072717,0,0,0,93108,283.81,0.22615,-0.94568,1.716e-05,0,0,0,0,0,0.00082845,0.13953,-0.00059284,-0.02015
1.1414,-0.012682,0.03932,79.666,2.3555e+05,0.00048627,0,0,0,93107,284.17,0.20654,-0.9458,1.716e-05,0,0,0,0,0,0.00054922,0.13972,-0.00057144,-0.020167
1.1402,-0.0067786,0.03851,72.657,2.3508e+05,0.00030785,0,0,0,93107,284.48,0.18847,-0.94586,1.716e-05,0,0,0,0,0,0.00033691,0.13983,-0.00055847,-0.020177
1.139,-0.0034293,0.036849,65.7,2.3466e+05,0.00018896,0,0,0,93107,284.76,0.17051,-0.94588,1.716e-05,0,0,0,0,0,0.00018219,0.1399,-0.0005506,-0.020183
1.1378,-0.0020771,0.034063,57.645,2.3423e+05,0.00011114,0,0,0,93106,285.06,0.14968,-0.9459,1.716e-05,0,0,0,0,0,6.6765e-05,0.13994,-0.00054584,-0.020187
1.1364,-0.0015937,0.028667,45.469,2.3367e+05,5.658e-05,0,0,0,93106,285.42,0.11814,-0.94594,1.716e-05,0,0,0,0,0,8.239e-06,0.13997,-0.00054295,-0.020189
1.135,-0.00043077,0.01895,27.71,2.331e+05,3.1674e-05,0,0,0,93106,285.76,0.072042,-0.94596,1.716e-05,0,0,0,0,0,9.0053e-07,0.13998,-0.0005412,-0.02019
1.1345,-0.000183,0.010306,14.129,2.3285e+05,1.6154e-05,0,0,0,93106,285.89,0.036742,-0.94596,1.716e-05,0,0,0,0,0,6.2168e-08,0.13999,-0.00054014,-0.020191
1.1344,-0.00011425,0.0041226,5.4102,2.3278e+05,6.1965e-06,0,0,0,93106,285.93,0.01407,-0.94596,1.716e-05,0,0,0,0,0,1.3495e-09,0.14,-0.00053949,-0.020192
1.1343,0,0,0,2.3276e+05,0,0,0,0,93106,285.93,0,-0.94596,1.716e-05,1.9301e-08,2.1281e-06,0.0027932,-32.57,1.0425,0,0.14,-0.0005391,-0.020192
1.1239,0,0,0,2.305e+05,0,0,0,0,92201,285.78,0,-1.0501,1.716e-05,-3.1065e-07,-1.3706e-06,0.0035216,-56.07,1.1997,0,0.043913,-0.0098315,-0.015366
1.124,-0.00043227,-0.0026965,6.8306,2.3052e+05,7.0643e-06,0,0,0,92201,285.77,0.017933,-1.0501,1.716e-05,0,0,0,0,0,2.197e-09,0.043916,-0.0098315,-0.015366
1.1242,-0.0012379,-0.0060088,17.774,2.3064e+05,1.8332e-05,0,0,0,92201,285.71,0.046659,-1.0501,1.716e-05,0,0,0,0,0,9.9255e-08,0.043922,-0.0098315,-0.015366
1.1251,-0.0029553,-0.0089114,34.513,2.3103e+05,3.5714e-05,0,0,0,92201,285.49,0.090565,-1.0502,1.716e-05,0,0,0,0,0,1.3913e-06,0.043932,-0.0098315,-0.015367
1.127,-0.0065697,-0.0090032,54.341,2.3181e+05,6.4869e-05,0,0,0,92200,285.01,0.14248,-1.0502,1.716e-05,0,0,0,0,0,1.2987e-05,0.043947,-0.0098315,-0.015369
1.1287,-0.010337,-0.0072938,66.755,2.3247e+05,0.00012352,0,0,0,92199,284.56,0.17489,-1.0503,1.716e-05,0,0,0,0,0,8.3613e-05,0.043973,-0.0098316,-0.015372
1.1302,-0.018202,-0.0036926,75.259,2.33e+05,0.00020459,0,0,0,92199,284.19,0.19704,-1.0504,1.716e-05,0,0,0,0,0,0.00020172,0.044016,-0.0098316,-0.015376
1.1316,-0.032741,0.0021836,82.777,2.3352e+05,0.00032771,0,0,0,92198,283.83,0.21659,-1.0505,1.716e-05,0,0,0,0,0,0.00035814,0.044086,-0.0098316,-0.015384
1.1331,-0.05781,0.01133,90.28,2.3409e+05,0.00050726,0,0,0,92196,283.45,0.23607,-1.0507,1.716e-05,0,0,0,0,0,0.00056936,0.044202,-0.0098317,-0.015396
1.1348,-0.099982,0.02531,98.237,2.3473e+05,0.00074323,0,0,0,92192,283.02,0.25669,-1.0511,1.716e-05,0,0,0,0,0,0.00084087,0.044394,-0.0098318,-0.015415
1.1368,-0.16751,0.045719,107.13,2.3552e+05,0.0010017,0,0,0,92188,282.51,0.2797,-1.0516,1.716e-05,0,0,0,0,0,0.0011373,0.04471,-0.0098319,-0.015448
1.1392,-0.26731,0.072916,117.65,2.3654e+05,0.0011738,0,0,0,92184,281.9,0.30684,-1.052,1.716e-05,0,0,0,0,0,0.0013362,0.045231,-0.0098322,-0.015502
1.1424,-0.39269,0.096692,130.78,2.3795e+05,0.00095575,0,0,0,92187,281.12,0.34059,-1.0518,1.716e-05,0,0,0,0,0,0.0010903,0.046091,-0.0098227,-0.015591
1.1446,-0.57462,0.06325,141.35,2.3918e+05,0.00018547,0,0,0,92182,280.55,0.36778,-1.0523,1.716e-05,0,0,0,0,0,0.00017855,0.047509,-0.0097946,-0.015736
1.1449,-0.83231,0.04691,143.08,2.3939e+05,4.7558e-05,0,0,0,92178,280.47,0.37225,-1.0528,1.716e-05,0,0,0,0,0,4.4618e-06,0.049849,-0.0097085,-0.015974
1.145,-1.1693,0.081192,142.98,2.3939e+05,4.4565e-05,0,0,0,92183,280.47,0.37197,-1.0522,1.716e-05,0,0,0,0,0,3.4914e-06,0.053707,-0.009449,-0.01636
1.1451,-1.5573,0.13548,142.81,2.3941e+05,4.459e-05,0,0,0,92201,280.49,0.37148,-1.0501,1.716e-05,0,0,0,0,0,3.5009e-06,0.057597,-0.0090448,-0.016742
1.1454,-1.9569,0.17686,142.62,2.3946e+05,4.4565e-05,0,0,0,92230,280.51,0.3709,-1.0468,1.716e-05,0,0,0,0,0,3.4962e-06,0.061486,-0.0084976,-0.017119
1.1457,-2.3432,0.21512,142.35,2.3951e+05,4.458e-05,0,0,0,92267,280.55,0.37007,-1.0425,1.716e-05,0,0,0,0,0,3.5047e-06,0.065338,-0.0078055,-0.017486
1.1461,-2.7028,0.25115,142,2.3958e+05,4.459e-05,0,0,0,92313,280.59,0.36904,-1.0372,1.716e-05,0,0,0,0,0,3.5124e-06,0.069197,-0.0072992,-0.017852
1.1466,-3.0288,0.27034,141.58,2.3966e+05,4.462e-05,0,0,0,92367,280.63,0.36777,-1.031,1.716e-05,0,0,0,0,0,3.527e-06,0.073103,-0.0070944,-0.018218
1.1472,-3.3061,0.2746,141.06,2.3975e+05,4.4659e-05,0,0,0,92430,280.69,0.36623,-1.0238,1.716e-05,0,0,0,0,0,3.5453e-06,0.076962,-0.0068277,-0.018576
1.1478,-3.519,0.26897,140.47,2.3985e+05,4.469e-05,0,0,0,92499,280.75,0.36448,-1.0158,1.716e-05,0,0,0,0,0,3.562e-06,0.080829,-0.0064955,-0.018932
1.1484,-3.6578,0.2546,139.83,2.3995e+05,4.4726e-05,0,0,0,92574,280.81,0.36256,-1.0072,1.716e-05,0,0,0,0,0,3.5805e-06,0.084718,-0.0060958,-0.019286
1.1491,-3.715,0.23309,139.15,2.4006e+05,4.4758e-05,0,0,0,92651,280.88,0.36055,-0.99834,1.716e-05,0,0,0,0,0,3.5985e-06,0.088604,-0.0056304,-0.01964
1.1498,-3.6904,0.20738,138.48,2.4016e+05,4.478e-05,0,0,0,92726,280.94,0.35856,-0.98963,1.716e-05,0,0,0,0,0,3.6132e-06,0.092481,-0.0051434,-0.019989
1.1504,-3.5941,0.18191,137.86,2.4026e+05,4.4795e-05,0,0,0,92798,281,0.35672,-0.98145,1.716e-05,0,0,0,0,0,3.6251e-06,0.096342,-0.004872,-0.020339
1.151,-3.4382,0.15942,137.27,2.4035e+05,4.4812e-05,0,0,0,92864,281.06,0.35497,-0.97377,1.716e-05,0,0,0,0,0,3.6374e-06,0.1002,-0.0045612,-0.020687
1.1516,-3.2283,0.1362,136.72,2.4044e+05,4.4827e-05,0,0,0,92926,281.11,0.35332,-0.96662,1.716e-05,0,0,0,0,0,3.6488e-06,0.10406,-0.0042128,-0.021038
1.1521,-2.9684,0.11315,136.21,2.4051e+05,4.4838e-05,0,0,0,92983,281.16,0.3518,-0.96014,1.716e-05,0,0,0,0,0,3.6581e-06,0.10789,-0.0038266,-0.021384
1.1525,-2.6632,0.091038,135.75,2.4058e+05,4.4844e-05,0,0,0,93032,281.21,0.35044,-0.95444,1.716e-05,0,0,0,0,0,3.6653e-06,0.11171,-0.0034051,-0.021728
1.1529,-2.3198,0.068549,135.36,2.4063e+05,4.4843e-05,0,0,0,93073,281.24,0.34929,-0.94971,1.716e-05,0,0,0,0,0,3.6693e-06,0.1155,-0.0029475,-0.022074
1.1531,-1.9526,0.050263,135.09,2.4067e+05,4.4824e-05,0,0,0,93103,281.27,0.34849,-0.94628,1.716e-05,0,0,0,0,0,3.6664e-06,0.11929,-0.0026288,-0.02242
1.1533,-1.5789,0.038855,134.92,2.407e+05,4.4769e-05,0,0,0,93123,281.28,0.34798,-0.94403,1.716e-05,0,0,0,0,0,3.6517e-06,0.12306,-0.0023163,-0.022772
1.1534,-1.2122,0.030628,134.87,2.4072e+05,4.4862e-05,0,0,0,93133,281.29,0.3478,-0.94286,1.716e-05,0,0,0,0,0,3.6814e-06,0.12681,-0.001982,-0.023123
1.1534,-0.86649,0.024778,134.98,2.4073e+05,4.5077e-05,0,0,0,93134,281.29,0.34807,-0.94275,1.716e-05,0,0,0,0,0,3.7489e-06,0.13054,-0.0016252,-0.023483
1.1532,-0.59031,0.021102,135.31,2.4073e+05,4.9125e-05,0,0,0,93115,281.28,0.34899,-0.94491,1.716e-05,0,0,0,0,0,5.1751e-06,0.13427,-0.0012452,-0.023845
1.1528,-0.39787,0.026075,133.56,2.4049e+05,0.00020246,0,0,0,93102,281.35,0.34455,-0.94644,1.716e-05,0,0,0,0,0,0.00020433,0.13653,-0.0010032,-0.02407
1.1503,-0.22755,0.035872,121.57,2.3918e+05,0.00098909,0,0,0,93102,281.96,0.31396,-0.94645,1.716e-05,0,0,0,0,0,0.0011363,0.1379,-0.00085252,-0.024206
1.1469,-0.10525,0.034859,107.27,2.3773e+05,0.0011796,0,0,0,93086,282.75,0.27747,-0.94828,1.716e-05,0,0,0,0,0,0.0013518,0.13873,-0.00075988,-0.024289
1.1445,-0.052404,0.035834,96.378,2.3676e+05,0.00098761,0,0,0,93079,283.32,0.24956,-0.949,1.716e-05,0,0,0,0,0,0.0011289,0.13923,-0.00070279,-0.024339
1.1426,-0.027235,0.036274,87.515,2.3604e+05,0.00072098,0,0,0,93077,283.77,0.2268,-0.94933,1.716e-05,0,0,0,0,0,0.00082117,0.13953,-0.00066819,-0.024369
1.1412,-0.014501,0.036093,79.865,2.3548e+05,0.00048367,0,0,0,93075,284.13,0.20711,-0.94948,1.716e-05,0,0,0,0,0,0.00054608,0.13972,-0.00064722,-0.024388
1.1399,-0.0077007,0.035251,72.834,2.3501e+05,0.00030693,0,0,0,93075,284.44,0.18898,-0.94955,1.716e-05,0,0,0,0,0,0.0003357,0.13983,-0.00063451,-0.024399
1.1388,-0.0039285,0.033672,65.856,2.3459e+05,0.00018869,0,0,0,93074,284.73,0.17096,-0.94958,1.716e-05,0,0,0,0,0,0.00018175,0.1399,-0.00062681,-0.024406
1.1376,-0.0023867,0.031094,57.778,2.3415e+05,0.0001111,0,0,0,93074,285.02,0.15007,-0.9496,1.716e-05,0,0,0,0,0,6.6662e-05,0.13994,-0.00062214,-0.02441
1.1361,-0.0018045,0.026154,45.571,2.336e+05,5.661e-05,0,0,0,93074,285.39,0.11844,-0.94965,1.716e-05,0,0,0,0,0,8.2479e-06,0.13997,-0.00061931,-0.024412
1.1348,-0.00048226,0.017259,27.775,2.3302e+05,3.1693e-05,0,0,0,93074,285.73,0.07223,-0.94967,1.716e-05,0,0,0,0,0,9.018e-07,0.13998,-0.00061759,-0.024414
1.1342,-0.00019581,0.0093732,14.162,2.3277e+05,1.6164e-05,0,0,0,93074,285.86,0.036839,-0.94967,1.716e-05,0,0,0,0,0,6.2264e-08,0.13999,-0.00061655,-0.024415
1.1341,-0.00011823,0.0037453,5.4232,2.327e+05,6.2005e-06,0,0,0,93074,285.9,0.014108,-0.94967,1.716e-05,0,0,0,0,0,1.3517e-09,0.14,-0.00061592,-0.024415
1.1341,0,0,0,2.3268e+05,0,0,0,0,93074,285.9,0,-0.94967,1.716e-05,2.0071e-08,1.9367e-06,0.0028049,-32.924,1.0437,0,0.14,-0.00061554,-0.024415
1.1251,0,0,0,2.3074e+05,0,0,0,0,92295,285.77,0,-1.0393,1.716e-05,-2.1857e-07,-9.5951e-07,0.0034521,-52.462,1.1912,0,0.043913,-0.0098314,-0.019396
1.1251,-0.00024771,-0.001905,6.7109,2.3076e+05,7.0017e-06,0,0,0,92295,285.77,0.017601,-1.0393,1.716e-05,0,0,0,0,0,2.1289e-09,0.043916,-0.0098314,-0.019397
1.1253,-0.00074118,-0.004104,17.468,2.3087e+05,1.8176e-05,0,0,0,92295,285.71,0.04581,-1.0393,1.716e-05,0,0,0,0,0,9.6335e-08,0.043922,-0.0098314,-0.019397
1.1262,-0.0019475,-0.0056238,33.95,2.3125e+05,3.5431e-05,0,0,0,92295,285.5,0.088998,-1.0393,1.716e-05,0,0,0,0,0,1.3541e-06,0.043932,-0.0098314,-0.019398
1.128,-0.0049143,-0.004485,53.626,2.3201e+05,6.4265e-05,0,0,0,92294,285.03,0.14047,-1.0394,1.716e-05,0,0,0,0,0,1.2613e-05,0.043947,-0.0098314,-0.0194
1.1297,-0.0077011,-0.0023643,65.992,2.3266e+05,0.00012266,0,0,0,92294,284.59,0.17272,-1.0395,1.716e-05,0,0,0,0,0,8.2501e-05,0.043973,-0.0098314,-0.019403
1.1312,-0.014096,0.0012161,74.448,2.3318e+05,0.00020346,0,0,0,92293,284.23,0.19473,-1.0395,1.716e-05,0,0,0,0,0,0.00020041,0.044016,-0.0098314,-0.019408
1.1326,-0.026178,0.006706,81.923,2.3369e+05,0.00032611,0,0,0,92292,283.88,0.21415,-1.0396,1.716e-05,0,0,0,0,0,0.00035653,0.044086,-0.0098315,-0.019416
1.134,-0.046887,0.01495,89.4,2.3425e+05,0.0005048,0,0,0,92291,283.51,0.23355,-1.0398,1.716e-05,0,0,0,0,0,0.000567,0.044203,-0.0098315,-0.019429
1.1357,-0.081402,0.027274,97.361,2.3489e+05,0.00073893,0,0,0,92288,283.08,0.25417,-1.0401,1.716e-05,0,0,0,0,0,0.00083665,0.044394,-0.0098316,-0.019451
1.1377,-0.13583,0.044918,106.31,2.3568e+05,0.00099373,0,0,0,92285,282.58,0.27729,-1.0404,1.716e-05,0,0,0,0,0,0.0011291,0.044711,-0.0098317,-0.019487
1.1401,-0.21426,0.067721,116.94,2.367e+05,0.001159,0,0,0,92283,281.97,0.30469,-1.0407,1.716e-05,0,0,0,0,0,0.0013204,0.045232,-0.009832,-0.019547
1.1433,-0.31031,0.085502,130.28,2.3814e+05,0.00092157,0,0,0,92286,281.18,0.33897,-1.0404,1.716e-05,0,0,0,0,0,0.0010521,0.046093,-0.0098224,-0.019645
1.1455,-0.46668,0.04731,140.83,2.3935e+05,0.00017381,0,0,0,92277,280.62,0.3661,-1.0414,1.716e-05,0,0,0,0,0,0.00016198,0.047514,-0.0097941,-0.019805
1.1457,-0.71135,0.031373,142.57,2.3954e+05,4.7394e-05,0,0,0,92269,280.55,0.37061,-1.0423,1.716e-05,0,0,0,0,0,4.4159e-06,0.049856,-0.0097078,-0.020068
1.1458,-1.033,0.066383,142.45,2.3954e+05,4.4597e-05,0,0,0,92274,280.55,0.37028,-1.0417,1.716e-05,0,0,0,0,0,3.5106e-06,0.053719,-0.0094479,-0.020496
1.146,-1.3883,0.11837,142.24,2.3957e+05,4.4623e-05,0,0,0,92295,280.57,0.36967,-1.0393,1.716e-05,0,0,0,0,0,3.5204e-06,0.057615,-0.0090436,-0.02092
1.1462,-1.74,0.15577,142.03,2.3961e+05,4.4597e-05,0,0,0,92324,280.6,0.36903,-1.036,1.716e-05,0,0,0,0,0,3.5156e-06,0.061511,-0.0084961,-0.021339
1.1465,-2.0717,0.18916,141.76,2.3966e+05,4.4611e-05,0,0,0,92359,280.63,0.36822,-1.0319,1.716e-05,0,0,0,0,0,3.5234e-06,0.06537,-0.0078036,-0.021749
1.1469,-2.3755,0.22041,141.44,2.3972e+05,4.4619e-05,0,0,0,92400,280.66,0.36725,-1.0271,1.716e-05,0,0,0,0,0,3.5303e-06,0.069232,-0.0072972,-0.022157
1.1473,-2.6463,0.23642,141.04,2.3979e+05,4.4647e-05,0,0,0,92449,280.7,0.36607,-1.0216,1.716e-05,0,0,0,0,0,3.5435e-06,0.07314,-0.0070934,-0.022564
1.1478,-2.8722,0.23898,140.57,2.3987e+05,4.4681e-05,0,0,0,92503,280.75,0.36469,-1.0153,1.716e-05,0,0,0,0,0,3.5594e-06,0.077,-0.0068279,-0.022963
1.1483,-3.0421,0.23304,140.05,2.3995e+05,4.4706e-05,0,0,0,92562,280.8,0.36314,-1.0086,1.716e-05,0,0,0,0,0,3.5733e-06,0.080869,-0.006497,-0.02336
1.1489,-3.1498,0.21985,139.49,2.4003e+05,4.4735e-05,0,0,0,92624,280.85,0.36148,-1.0014,1.716e-05,0,0,0,0,0,3.5885e-06,0.084759,-0.0060987,-0.023756
1.1494,-3.1909,0.20085,138.9,2.4012e+05,4.476e-05,0,0,0,92688,280.91,0.35975,-0.99407,1.716e-05,0,0,0,0,0,3.603e-06,0.088646,-0.0056349,-0.024151
1.15,-3.1655,0.17859,138.33,2.402e+05,4.4777e-05,0,0,0,92750,280.96,0.35806,-0.9869,1.716e-05,0,0,0,0,0,3.6147e-06,0.092524,-0.00515,-0.024541
1.1505,-3.0809,0.15667,137.79,2.4028e+05,4.4788e-05,0,0,0,92809,281.01,0.35648,-0.98014,1.716e-05,0,0,0,0,0,3.6244e-06,0.096384,-0.0048824,-0.024932
